"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","ADPT","ADPT_ATTRIBUTES","ASLP","ASLP_ATTRIBUTES","ASTP","ASTP_ATTRIBUTES","AWBT","AWBT_ATTRIBUTES","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HN02","HN02_ATTRIBUTES","HN03","HN03_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","HX02","HX02_ATTRIBUTES","HX03","HX03_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LN02","LN02_ATTRIBUTES","LN03","LN03_ATTRIBUTES","LX01","LX01_ATTRIBUTES","LX02","LX02_ATTRIBUTES","LX03","LX03_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MN02","MN02_ATTRIBUTES","MN03","MN03_ATTRIBUTES","MX01","MX01_ATTRIBUTES","MX02","MX02_ATTRIBUTES","MX03","MX03_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","RHAV","RHAV_ATTRIBUTES","RHMN","RHMN_ATTRIBUTES","RHMX","RHMX_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"USW00024089","2008-11","42.89778","-106.47361","1621.1","CASPER NATRONA CO AIRPORT, WY US","-5.36",",,,W","1017.8",",,,W","837.9",",,,W","0.09",",,,W","5.3",",W","200.7","0","0.0",",0","6",",0","2",",0","0",",0","0",",0","0",",0","0",",0","19",",0","1",",0","1",",0","0",",0","7","","","","20081127","+,,0","20081114",",,0","20081130",",,0","","","20081111",",,0","20081102",",,0","-11.7",",0,27,+","0",",T,0,14,","15",",,0,30,","4.6",",,0,11,","21.7",",0,02,","963.8","0","","","","","","","436.8",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.3",",,,0","55",",,,W","35",",,,W","77",",,,W","20",",,,0","3.77",",0","10.53",",,,0","-2.98",",,,0","","","","","210",",X","220",",X","","","","","17.9",",X","21.9",",X","",""
"USW00024089","2008-12","42.89778","-106.47361","1621.1","CASPER NATRONA CO AIRPORT, WY US","","","","","","","","","6.3",",W","200.7","0","0.0",",0","8",",0","1",",0","0",",0","7",",0","6",",0","9",",0","29",",0","12",",0","0",",0","0",",0","11","","4","","20081215",",,0","20081208",",,0","20081208",",,0","","","20081208",",,0","20081202",",,0","-28.9",",0,15,","76",",,0,08,","112",",,0,08,","4.3",",,0,08,","13.3",",0,02,","1732.3","0","","","","","","","768.5",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.7",",,,0","61",",,,W","46",",,,W","78",",,,W","285",",,,0","-6.46",",0","0.88",",,,0","-13.79",",,,0","","","","","220",",X","220",",X","","","","","23.7",",X","30.4",",X","",""
"USW00024089","2009-01","42.89778","-106.47361","1621.1","CASPER NATRONA CO AIRPORT, WY US","-10.55",",,,W","1020.9",",,,W","837.5",",,,W","-5.79",",,,W","6.4",",W","0.0","0","0.0",",0","7",",0","4",",0","0",",0","14",",0","6",",0","5",",0","29",",0","11",",0","0",",0","0",",0","9","","1","","20090126",",,0","20090126",",,0","20090103",",,0","","","20090124","+,,0","20090119",",,0","-29.4",",0,26,","203",",,0,26,","112",",,0,03,","7.9",",,0,24,+","13.9",",0,19,","2407.9","0","","","","","","","675.6",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27.6",",,,0","60",",,,W","46",",,,W","76",",,,W","416",",,,0","-3.46",",0","2.16",",,,0","-9.08",",,,0","","","","","220",",X","230",",X","","","","","20.1",",X","25.0",",X","",""
"USW00024089","2009-02","42.89778","-106.47361","1621.1","CASPER NATRONA CO AIRPORT, WY US","-7.39",",,,W","1016.1","1,,,W","834.8","1,,,W","-2.82",",,,W","5.4",",W","0.0","0","0.0",",0","4",",0","1",",0","0",",0","1",",0","1",",0","0",",0","26",",0","4",",0","0",",0","0",",0","9","","3","","20090220",",,0","20090210",",,0","20090209",",,0","","","20090209",",,0","20090224",",,0","-17.2",",0,20,","76",",,0,10,","81",",,0,09,","5.8",",,0,09,","14.4",",0,24,","2928.7","0","","","","","","","520.8",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.1",",,,0","61",",,,W","39",",,,W","83",",,,W","104",",,,0","-0.27",",0","5.66",",,,0","-6.19",",,,0","","","","","230",",X","230",",X","","","","","17.0",",X","21.9",",X","",""
"USW00024089","2009-03","42.89778","-106.47361","1621.1","CASPER NATRONA CO AIRPORT, WY US","-9.28",",,,W","1013.2","1,,,W","832.6","1,,,W","-3.06",",,,W","5.9",",W","0.0","0","0.0",",0","3",",0","2",",0","0",",0","7",",0","3",",0","4",",0","26",",0","6",",0","1",",0","0",",0","10","","3","","20090310",",,0","20090324","+,,0","20090323",",,0","","","20090323",",,0","20090321",",,0","-22.8",",0,10,","229",",,0,24,+","269",",,0,23,","22.4",",,0,23,","22.2",",0,21,","3476.7","0","","","","","","","548.0",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.5",",,,0","55",",,,W","33",",,,W","79",",,,W","445",",,,0","0.65",",0","8.73",",,,0","-7.42",",,,0","","","","","250",",X","250",",X","","","","","20.6",",X","25.9",",X","",""
"USW00024089","2009-04","42.89778","-106.47361","1621.1","CASPER NATRONA CO AIRPORT, WY US","-2.17",",,,W","1013.6",",,,W","834.5",",,,W","1.44",",,,W","4.8",",W","0.0","0","0.0",",0","13",",0","7",",0","0",",0","5",",0","6",",0","0",",0","26",",0","2",",0","3",",0","0",",0","14","","4","","20090405",",,0","20090405","+,,0","20090404",",,0","1","","20090425",",,0","20090423",",,0","-10.0",",0,05,","127",",,0,05,+","124",",,0,04,","12.7",",,0,25,","25.0",",0,23,","3894.6","0","","","","","","","417.9",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","52.2",",,,0","68",",,,W","45",",,,W","90",",,,W","419",",,,0","4.40",",0","11.15",",,,0","-2.35",",,,0","","","","","10",",X","10","2,X","","","","","18.3",",X","21.9","2,X","",""
"USW00024089","2009-05","42.89778","-106.47361","1621.1","CASPER NATRONA CO AIRPORT, WY US","0.82",",,,W","1013.1",",,,W","836.6",",,,W","6.63",",,,W","4.5",",W","2.2","0","2.2",",0","9",",0","1",",0","0",",0","0",",0","0",",0","0",",0","9",",0","0",",0","17",",0","0",",0","10","","2","","20090513",",,0","20090531","+,,0","20090501",",,0","8","","20090525",",,0","20090519",",,0","-4.4",",0,13,","0",",,0,31,+","0",",T,0,01,","5.6",",,0,25,","31.7",",0,19,","4104.9","0","","","","","","","210.3",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.1",",,,0","52",",,,W","26",",,,W","84",",,,W","0",",T,,0","11.62",",0","20.63",",,,0","2.62",",,,0","","","","","260",",X","250","2,X","","","","","18.3",",X","26.4","2,X","",""
"USW00024089","2009-06","42.89778","-106.47361","1621.1","CASPER NATRONA CO AIRPORT, WY US","5.61",",,,W","1011.0",",,,W","835.9",",,,W","10.04",",,,W","4.2",",W","11.0","0","8.8",",0","15",",0","6",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","22",",0","4",",0","11","","1","","20090608",",,0","20090630","+,,0","20090630","+,,0","9","","20090613",",,0","20090630",",,0","2.2",",0,08,","0",",,0,30,+","0",",,0,30,+","14.5",",,0,13,","34.4",",0,30,","4205.6","0","","","","","","","100.7",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","56.8",",,,0","59",",,,W","34",",,,W","88",",,,W","0",",,,0","15.27",",0","23.10",",,,0","7.44",",,,0","","","","","250",",X","250",",X","","","","","19.2",",X","24.1",",X","",""
"USW00024089","2009-07","42.89778","-106.47361","1621.1","CASPER NATRONA CO AIRPORT, WY US","7.47",",,,W","1014.7",",,,W","840.2",",,,W","12.59",",,,W","3.2",",W","60.3","0","49.3",",0","11",",0","7",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","6",",0","8","","","","20090730",",,0","20090731","+,,0","20090731","+,,0","9","","20090703",",,0","20090723",",,0","4.4",",0,30,","0",",,0,31,+","0",",,0,31,+","40.9",",,0,03,","35.0",",0,23,","19.7","0","","","","","","","19.7",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","87.6",",,,0","53",",,,W","23",",,,W","87",",,,W","0",",,,0","19.29",",0","28.86",",,,0","9.71",",,,0","","","","","330",",X","310","2,X","","","","","17.9",",X","23.2","2,X","",""
"USW00024089","2009-08","42.89778","-106.47361","1621.1","CASPER NATRONA CO AIRPORT, WY US","4.95",",,,W","1014.3",",,,W","839.5",",,,W","11.18",",,,W","3.5",",W","101.3","0","41.0",",0","9",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","10",",0","6","","","","20090817",",,0","20090831","+,,0","20090831","+,,0","12","","20090815",",,0","20090822",",,0","2.2",",0,17,","0",",,0,31,+","0",",,0,31,+","11.7",",,0,15,","36.1",",0,22,","54.0","0","","","","","","","34.3",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34.2",",,,0","48",",,,W","19",",,,W","85",",,,W","0",",,,0","18.55",",0","28.99",",,,0","8.11",",,,0","","","","","240",",X","340",",X","","","","","20.1",",X","24.6",",X","",""
"USW00024089","2009-09","42.89778","-106.47361","1621.1","CASPER NATRONA CO AIRPORT, WY US","1.63",",,,W","1015.4","1,,,W","839.7","1,,,W","8.41",",,,W","3.7","1,W","118.3","0","17.0",",0","5",",0","3",",0","0",",0","0",",0","1",",0","0",",0","5",",0","0",",0","24",",0","3",",0","5","","1","","20090928",",,0","20090930","+,,0","20090930",",,0","5","","20090920",",,0","20090904",",,0","-3.3",",0,28,","0",",,0,30,+","33",",,0,30,","22.9",",,0,20,","32.8",",0,04,","166.4","0","","","","","","","112.4",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","41.2",",,,0","46",",,,W","19",",,,W","81",",,,W","33",",,,0","15.15",",0","25.71",",,,0","4.59",",,,0","","","","","110",",X","70",",X","","","","","21.5",",X","30.4",",X","",""
"USW00024089","2009-10","42.89778","-106.47361","1621.1","CASPER NATRONA CO AIRPORT, WY US","-3.51",",,,W","1015.6","1,,,W","835.5","1,,,W","-0.08",",,,W","4.7",",W","118.3","0","0.0",",0","12",",0","5",",0","0",",0","5",",0","3",",0","0",",0","27",",0","6",",0","2",",0","0",",0","16","","6","","20091010",",,0","20091011","+,,0","20091009",",,0","","","20091004",",,0","20091018",",,0","-11.7",",0,10,","51",",,0,11,+","132",",,0,09,","10.4",",,0,04,","23.9",",0,18,","648.8","0","","","","","","","482.4",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32.2",",,,0","69",",,,W","45",",,,W","90",",,,W","352",",,,0","2.77",",0","8.98",",,,0","-3.44",",,,0","","","","","210",",X","220","1,X","","","","","17.0",",X","21.0","1,X","",""
"USW00024089","2009-11","42.89778","-106.47361","1621.1","CASPER NATRONA CO AIRPORT, WY US","-7.41",",,,W","1017.6",",,,W","837.4",",,,W","-0.72",",,,W","5.8",",W","118.3","0","0.0",",0","2",",0","0",",0","0",",0","1",",0","0",",0","0",",0","25",",0","0",",0","1",",0","0",",0","4","","","","20091115",",,0","20091123",",,0","20091123",",,0","","","20091123",",,0","20091105",",,0","-13.3",",0,15,","25",",,0,23,","13",",,0,23,","1.0",",,0,23,","21.7",",0,05,","1091.7","0","","","","","","","442.9",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.3",",,,0","49",",,,W","26",",,,W","74",",,,W","16",",,,0","3.57",",0","11.23",",,,0","-4.09",",,,0","","","","","220",",X","230","1,X","","","","","20.6",",X","25.9","1,X","",""
"USW00024089","2009-12","42.89778","-106.47361","1621.1","CASPER NATRONA CO AIRPORT, WY US","-13.25",",,,W","1019.7",",,,W","834.8",",,,W","-9.65",",,,W","5.5",",W","118.3","0","0.0",",0","10",",0","4",",0","0",",0","30",",0","7",",0","13",",0","31",",0","19",",0","0",",0","0",",0","16","","1","","20091208",",,0","20091227","+,,0","20091226",",,0","","","20091223",",,0","20091222","+,,0","-33.9",",0,08,","229",",,0,27,+","160",",,0,26,","6.1",",,0,23,","7.8",",0,22,+","1942.0","0","","","","","","","850.3",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.7",",,,0","68",",,,W","54",",,,W","80",",,,W","497",",,,0","-9.10",",0","-3.12",",,,0","-15.08",",,,0","","","","","210",",X","220","4,X","","","","","17.0",",X","21.5","4,X","",""
"USW00024089","2010-01","42.89778","-106.47361","1621.1","CASPER NATRONA CO AIRPORT, WY US","-9.19",",,,W","1017.5","1,,,W","835.0","1,,,W","-5.05",",,,W","6.1",",W","0.0","0","0.0",",0","2",",0","0",",0","0",",0","17",",0","1",",0","2",",0","31",",0","7",",0","0",",0","0",",0","7","","","","20100106",",,0","20100101",",,0","20100106",",,0","","","20100106",",,0","20100117",",,0","-32.8",",0,06,","152",",,0,01,","61",",,0,06,","1.8",",,0,06,","7.8",",0,17,","2606.4","0","","","","","","","664.4",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.3",",,,0","63",",,,W","49",",,,W","77",",,,W","71",",,,0","-3.10",",0","2.27",",,,0","-8.47",",,,0","","","","","220",",X","210",",X","","","","","17.0",",X","21.5",",X","",""
"USW00024089","2010-02","42.89778","-106.47361","1621.1","CASPER NATRONA CO AIRPORT, WY US","-9.70",",,,W","1017.7",",,,W","834.7",",,,W","-6.01",",,,W","4.2",",W","0.0","0","0.0",",0","9",",0","1",",0","0",",0","10",",0","4",",0","4",",0","28",",0","8",",0","0",",0","0",",0","13","","2","","20100214",",,0","20100221","+,,0","20100218",",,0","1","","20100218",",,0","20100227","+,,0","-25.6",",0,14,","102",",,0,21,+","107",",,0,18,","4.8",",,0,18,","7.8",",0,27,+","3243.7","0","","","","","","","637.3",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.5",",,,0","67",",,,W","48",",,,W","85",",,,W","301",",,,0","-4.43",",0","2.02",",,,0","-10.88",",,,0","","","","","220",",X","220","1,X","","","","","13.9",",X","17.9","1,X","",""
"USW00024089","2010-03","42.89778","-106.47361","1621.1","CASPER NATRONA CO AIRPORT, WY US","-5.16",",,,W","1014.7",",,,W","834.9",",,,W","-0.30",",,,W","5.1",",W","0.0","0","0.0",",0","10",",0","4",",0","0",",0","7",",0","3",",0","0",",0","26",",0","1",",0","0",",0","0",",0","12","","4","","20100320",",,0","20100306",",,0","20100305",",,0","1","","20100305",",,0","20100330",",,0","-13.3",",0,20,","178",",,0,06,","152",",,0,05,","20.6",",,0,05,","19.4",",0,30,","3708.9","0","","","","","","","465.2",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39.8",",,,0","60",",,,W","38",",,,W","82",",,,W","300",",,,0","3.33",",0","9.62",",,,0","-2.96",",,,0","","","","","230",",X","210",",X","","","","","20.6",",X","27.7",",X","",""
"USW00024089","2010-04","42.89778","-106.47361","1621.1","CASPER NATRONA CO AIRPORT, WY US","-2.92",",,,W","1009.7",",,,W","831.5",",,,W","1.73",",,,W","5.3","2,W","0.0","0","0.0",",0","14",",0","2",",0","0",",0","4",",0","3",",0","0",",0","23",",0","1",",0","2",",0","0",",0","14","","3","","20100427","+,,0","20100406",",,0","20100406",",,0","3","","20100406",",,0","20100427",",,0","-8.3",",0,27,+","51",",,0,06,","117",",,0,06,","11.7",",,0,06,","21.7",",0,27,","4105.2","0","","","","","","","396.3",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28.3",",,,0","61",",,,W","34",",,,W","88",",,,W","290",",,,0","5.12",",0","12.62",",,,0","-2.37",",,,0","","","","","280",",X","280","1,X","","","","","21.5",",X","26.4","1,X","",""
"USW00024089","2010-05","42.89778","-106.47361","1621.1","CASPER NATRONA CO AIRPORT, WY US","-0.23",",,,W","1011.3",",,,W","833.9",",,,W","4.55",",,,W","4.8",",W","0.3","0","0.3",",0","12",",0","8",",0","0",",0","0",",0","1",",0","0",",0","15",",0","0",",0","8",",0","0",",0","10","","1","","20100508",",,0","20100512","+,,0","20100512",",,0","2","","20100524",",,0","20100528",",,0","-7.8",",0,08,","0",",T,0,12,+","53",",,0,12,","16.8",",,0,24,","30.0",",0,28,","4425.1","0","","","","","","","319.9",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","63.1",",,,0","60",",,,W","34",",,,W","90",",,,W","71",",,,0","8.02",",0","15.71",",,,0","0.34",",,,0","","","","","270",",X","270","3,X","","","","","21.5",",X","27.3","3,X","",""
"USW00024089","2010-06","42.89778","-106.47361","1621.1","CASPER NATRONA CO AIRPORT, WY US","6.45",",,,W","1012.1","1,,,W","837.0","1,,,W","10.85",",,,W","4.2",",W","18.9","0","18.6",",0","11",",0","6",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","22",",0","4",",0","10","","","","20100615",",,0","20100630","+,,0","20100630","+,,0","6","","20100612",",,0","20100630","+,,0","3.3",",0,15,","0",",,0,30,+","0",",,0,30,+","21.6",",,0,12,","34.4",",0,30,+","4509.5","0","","","","","","","84.4",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","62.2",",,,0","58",",,,W","31",",,,W","89",",,,W","0",",,,0","16.14",",0","24.68",",,,0","7.60",",,,0","","","","","230",",X","230","2,X","","","","","18.3",",X","25.9","2,X","",""
"USW00024089","2010-07","42.89778","-106.47361","1621.1","CASPER NATRONA CO AIRPORT, WY US","6.64",",,,W","1011.5","1,,,W","837.9","1,,,W","12.76",",,,W","4.3",",W","113.5","0","94.6",",0","5",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","12",",0","7","","","","20100708",",,0","20100731","+,,0","20100731","+,,0","9","","20100704",",,0","20100726",",,0","3.3",",0,08,","0",",,0,31,+","0",",,0,31,+","17.5",",,0,04,","36.7",",0,26,","23.0","0","","","","","","","23.0",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.2",",,,0","46",",,,W","21",",,,W","79",",,,W","0",",,,0","20.64",",0","30.43",",,,0","10.85",",,,0","","","","","240",",X","240",",X","","","","","18.3",",X","23.7",",X","",""
"USW00024089","2010-08","42.89778","-106.47361","1621.1","CASPER NATRONA CO AIRPORT, WY US","3.83",",,,W","1011.2",",,,W","837.8",",,,W","11.93",",,,W","5.1",",W","215.2","0","101.7",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","12",",0","2","","","","20100824",",,0","20100831","+,,0","20100831","+,,0","4","","20100804",",,0","20100822","+,,0","3.9",",0,24,","0",",,0,31,+","0",",,0,31,+","8.1",",,0,04,","36.1",",0,22,+","33.9","0","","","","","","","10.9",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.2",",,,0","36",",,,W","16",",,,W","64",",,,W","0",",,,0","21.26",",0","30.30",",,,0","12.23",",,,0","","","","","220",",X","220","3,X","","","","","20.6",",X","26.4","3,X","",""
"USW00024089","2010-09","42.89778","-106.47361","1621.1","CASPER NATRONA CO AIRPORT, WY US","-1.33",",,,W","1013.3",",,,W","837.8",",,,W","7.34",",,,W","4.6",",W","224.3","0","9.1",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","3",",0","0",",0","25",",0","4",",0","5","","1","","20100907",",,0","20100930","+,,0","20100930","+,,0","","","20100902",",,0","20100928","+,,0","-2.2",",0,07,","0",",,0,30,+","0",",,0,30,+","3.3",",,0,02,","33.3",",0,28,+","127.3","0","","","","","","","93.4",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.2",",,,0","39",",,,W","14",",,,W","71",",,,W","0",",,,0","15.53",",0","26.57",",,,0","4.48",",,,0","","","","","210",",Z","220","5,X","","","","","22.8",",Z","26.8","5,X","",""
"USW00024089","2010-10","42.89778","-106.47361","1621.1","CASPER NATRONA CO AIRPORT, WY US","-1.10",",,,W","1016.1",",,,W","838.5",",,,W","4.94",",,,W","4.6",",W","224.3","0","0.0",",0","9",",0","1",",0","0",",0","0",",0","0",",0","0",",0","14",",0","0",",0","11",",0","0",",0","5","","","","20101022",",,0","20101031","+,,0","20101026","+,,0","1","","20101025",",,0","20101003",",,0","-5.0",",0,22,","0",",,0,31,+","0",",T,0,26,+","4.6",",,0,25,","30.0",",0,03,","379.9","0","","","","","","","252.6",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.2",",,,0","51",",,,W","27",",,,W","78",",,,W","0",",T,,0","10.19",",0","18.85",",,,0","1.52",",,,0","","","","","210",",X","210","2,X","","","","","18.3",",X","23.7","2,X","",""
"USW00024089","2010-11","42.89778","-106.47361","1621.1","CASPER NATRONA CO AIRPORT, WY US","-7.45",",,,W","1016.0",",,,W","834.9",",,,W","-2.89",",,,W","5.5",",W","224.3","0","0.0",",0","7",",0","4",",0","0",",0","8",",0","4",",0","1",",0","23",",0","6",",0","1",",0","0",",0","10","","3","","20101124",",,0","20101122","+,,0","20101109",",,0","","","20101109",",,0","20101106",",,0","-23.3",",0,24,","51",",,0,22,+","76",",,0,09,","8.4",",,0,09,","21.7",",0,06,","939.6","0","","","","","","","559.7",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.7",",,,0","61",",,,W","43",",,,W","79",",,,W","224",",,,0","-0.32",",0","6.18",",,,0","-6.83",",,,0","","","","","220",",X","230","5,X","","","","","19.2",",X","24.6","5,X","",""
"USW00024089","2010-12","42.89778","-106.47361","1621.1","CASPER NATRONA CO AIRPORT, WY US","-7.09","5,,,W","1017.1","5,,,W","835.0","5,,,W","-3.52","5,,,W","5.8",",W","224.3","0","0.0",",0","9",",0","3",",0","0",",0","12",",0","3",",0","5",",0","29",",0","8",",0","0",",0","0",",0","16","","5","","20101217",",,0","20101231","+,,0","20101215",",,0","","","20101215",",,0","20101214",",,0","-28.3",",0,17,","152",",,0,31,+","185",",,0,15,","13.2",",,0,15,","10.6",",0,14,","1594.9","0","","","","","","","655.3",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34.6",",,,0","69",",,,W","54",",,,W","82",",,,W","403",",,,0","-2.81",",0","2.88",",,,0","-8.49",",,,0","","","","","220",",X","230",",X","","","","","25.0",",X","30.8",",X","",""
"USW00024089","2011-01","42.89778","-106.47361","1621.1","CASPER NATRONA CO AIRPORT, WY US","-9.13","4,,,W","1018.5","4,,,W","835.6","4,,,W","-5.12","4,,,W","7.0",",W","0.0","X","0.0","2,W","8",",X","1",",X","0",",X","22",",X","2",",X","6","1,W","29","1,W","11","1,W","0","1,W","0","1,W","10","","4","","20110110",",1,W","20110109",",,X","20110109",",,X","","","20110109",",,X","20110128",",1,W","-31.1","1,W,10,","229",",,X,09,","191",",,X,09,","5.1",",,X,09,","9.4","1,W,28,","2248.3","X","","","","","","","653.4","1,W","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.2",",,,X","66",",,,W","53",",,,W","79",",,,W","328",",,,X","-4.41","2,W","0.80","1,,,W","-9.62","1,,,W","","","","","220",",X","230","1,X","","","","","16.5",",X","20.1","1,X","",""
"USW00024089","2011-02","42.89778","-106.47361","1621.1","CASPER NATRONA CO AIRPORT, WY US","-11.69","4,,,W","1016.2","4,,,W","833.5","4,,,W","-6.44","4,,,W","7.3",",W","0.0","X","0.0",",X","7",",X","2",",X","0",",X","18",",X","3",",X","7",",X","27",",X","13",",X","0",",X","0",",X","9","","1","","20110201",",,X","20110227","+,,X","20110220",",,X","","","20110220",",,X","20110216","+,,X","-28.9",",X,01,","127",",,X,27,+","152",",,X,20,","10.7",",,X,20,","11.7",",X,16,+","2938.5","X","","","","","","","690.2",",X","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.9",",,,X","58",",,,W","47",",,,W","71",",,,W","322",",,,X","-6.32",",X","-0.56",",,,X","-12.07",",,,X","","","","","220",",X","220","4,X","","","","","20.6",",X","24.6","4,X","",""
